mixture,n_samples,seed,classifier,delta,aapr,aaf1,aamass,auc_roc,fit_time_s
constant_auc_variant_b,1000,456,LogisticRegression,0.25,0.0928,0.0673,0.025,0.9991,0.0081
constant_auc_variant_b,1000,456,LogisticRegression,0.3,0.0928,0.0673,0.04,0.9991,0.0081
constant_auc_variant_b,1000,456,RandomForest,0.05,0.2876,0.2616,0.0,1.0,0.163
constant_auc_variant_b,1000,456,RandomForest,0.1,0.2876,0.2616,0.0,1.0,0.163
constant_auc_variant_b,1000,456,RandomForest,0.15,0.2876,0.2616,0.0,1.0,0.163
constant_auc_variant_b,1000,456,RandomForest,0.2,0.2876,0.2616,0.0,1.0,0.163
constant_auc_variant_b,1000,456,RandomForest,0.25,0.2876,0.2616,0.0,1.0,0.163
constant_auc_variant_b,1000,456,RandomForest,0.3,0.2876,0.2616,0.0,1.0,0.163
constant_auc_variant_b,1000,456,XGBoost,0.05,0.0618,0.0538,0.0,1.0,0.0297
constant_auc_variant_b,1000,456,XGBoost,0.1,0.0618,0.0538,0.005,1.0,0.0297
constant_auc_variant_b,1000,456,XGBoost,0.15,0.0618,0.0538,0.005,1.0,0.0297
constant_auc_variant_b,1000,456,XGBoost,0.2,0.0618,0.0538,0.005,1.0,0.0297
constant_auc_variant_b,1000,456,XGBoost,0.25,0.0618,0.0538,0.005,1.0,0.0297
constant_auc_variant_b,1000,456,XGBoost,0.3,0.0618,0.0538,0.005,1.0,0.0297
constant_auc_variant_b,1000,789,LogisticRegression,0.05,0.1048,0.0762,0.0,0.9985,0.0056
constant_auc_variant_b,1000,789,LogisticRegression,0.1,0.1048,0.0762,0.005,0.9985,0.0056
constant_auc_variant_b,1000,789,LogisticRegression,0.15,0.1048,0.0762,0.03,0.9985,0.0056
constant_auc_variant_b,1000,789,LogisticRegression,0.2,0.1048,0.0762,0.035,0.9985,0.0056
constant_auc_variant_b,1000,789,LogisticRegression,0.25,0.1048,0.0762,0.04,0.9985,0.0056
constant_auc_variant_b,1000,789,LogisticRegression,0.3,0.1048,0.0762,0.045,0.9985,0.0056
constant_auc_variant_b,1000,789,RandomForest,0.05,0.0232,0.0189,0.0,1.0,0.1488
constant_auc_variant_b,1000,789,RandomForest,0.1,0.0232,0.0189,0.0,1.0,0.1488
constant_auc_variant_b,1000,789,RandomForest,0.15,0.0232,0.0189,0.0,1.0,0.1488
constant_auc_variant_b,1000,789,RandomForest,0.2,0.0232,0.0189,0.0,1.0,0.1488
constant_auc_variant_b,1000,789,RandomForest,0.25,0.0232,0.0189,0.005,1.0,0.1488
constant_auc_variant_b,1000,789,RandomForest,0.3,0.0232,0.0189,0.005,1.0,0.1488
constant_auc_variant_b,1000,789,XGBoost,0.05,0.0544,0.0462,0.0,1.0,0.0345
constant_auc_variant_b,1000,789,XGBoost,0.1,0.0544,0.0462,0.0,1.0,0.0345
constant_auc_variant_b,1000,789,XGBoost,0.15,0.0544,0.0462,0.0,1.0,0.0345
constant_auc_variant_b,1000,789,XGBoost,0.2,0.0544,0.0462,0.0,1.0,0.0345
constant_auc_variant_b,1000,789,XGBoost,0.25,0.0544,0.0462,0.0,1.0,0.0345
constant_auc_variant_b,1000,789,XGBoost,0.3,0.0544,0.0462,0.0,1.0,0.0345
constant_auc_variant_b,1000,1024,LogisticRegression,0.05,0.122,0.0893,0.005,0.998,0.0084
constant_auc_variant_b,1000,1024,LogisticRegression,0.1,0.122,0.0893,0.005,0.998,0.0084
constant_auc_variant_b,1000,1024,LogisticRegression,0.15,0.122,0.0893,0.01,0.998,0.0084
constant_auc_variant_b,1000,1024,LogisticRegression,0.2,0.122,0.0893,0.03,0.998,0.0084
constant_auc_variant_b,1000,1024,LogisticRegression,0.25,0.122,0.0893,0.04,0.998,0.0084
constant_auc_variant_b,1000,1024,LogisticRegression,0.3,0.122,0.0893,0.055,0.998,0.0084
constant_auc_variant_b,1000,1024,RandomForest,0.05,0.3137,0.2855,0.0,1.0,0.1016
constant_auc_variant_b,1000,1024,RandomForest,0.1,0.3137,0.2855,0.0,1.0,0.1016
constant_auc_variant_b,1000,1024,RandomForest,0.15,0.3137,0.2855,0.0,1.0,0.1016
constant_auc_variant_b,1000,1024,RandomForest,0.2,0.3137,0.2855,0.0,1.0,0.1016
constant_auc_variant_b,1000,1024,RandomForest,0.25,0.3137,0.2855,0.0,1.0,0.1016
constant_auc_variant_b,1000,1024,RandomForest,0.3,0.3137,0.2855,0.0,1.0,0.1016
constant_auc_variant_b,1000,1024,XGBoost,0.05,0.0365,0.0301,0.0,1.0,0.0336
constant_auc_variant_b,1000,1024,XGBoost,0.1,0.0365,0.0301,0.0,1.0,0.0336
constant_auc_variant_b,1000,1024,XGBoost,0.15,0.0365,0.0301,0.0,1.0,0.0336
constant_auc_variant_b,1000,1024,XGBoost,0.2,0.0365,0.0301,0.0,1.0,0.0336
constant_auc_variant_b,1000,1024,XGBoost,0.25,0.0365,0.0301,0.005,1.0,0.0336
constant_auc_variant_b,1000,1024,XGBoost,0.3,0.0365,0.0301,0.005,1.0,0.0336
constant_auc_variant_b,5000,42,LogisticRegression,0.05,0.1047,0.0752,0.008,0.9966,0.018
constant_auc_variant_b,5000,42,LogisticRegression,0.1,0.1047,0.0752,0.012,0.9966,0.018
constant_auc_variant_b,5000,42,LogisticRegression,0.15,0.1047,0.0752,0.016,0.9966,0.018
constant_auc_variant_b,5000,42,LogisticRegression,0.2,0.1047,0.0752,0.027,0.9966,0.018
constant_auc_variant_b,5000,42,LogisticRegression,0.25,0.1047,0.0752,0.035,0.9966,0.018
constant_auc_variant_b,5000,42,LogisticRegression,0.3,0.1047,0.0752,0.047,0.9966,0.018
constant_auc_variant_b,5000,42,RandomForest,0.05,0.1752,0.159,0.001,1.0,0.3072
constant_auc_variant_b,5000,42,RandomForest,0.1,0.1752,0.159,0.001,1.0,0.3072
constant_auc_variant_b,5000,42,RandomForest,0.15,0.1752,0.159,0.001,1.0,0.3072
constant_auc_variant_b,5000,42,RandomForest,0.2,0.1752,0.159,0.001,1.0,0.3072
constant_auc_variant_b,5000,42,RandomForest,0.25,0.1752,0.159,0.001,1.0,0.3072
constant_auc_variant_b,5000,42,RandomForest,0.3,0.1752,0.159,0.003,1.0,0.3072
constant_auc_variant_b,5000,42,XGBoost,0.05,0.0255,0.0201,0.008,1.0,0.0805
constant_auc_variant_b,5000,42,XGBoost,0.1,0.0255,0.0201,0.008,1.0,0.0805
constant_auc_variant_b,5000,42,XGBoost,0.15,0.0255,0.0201,0.008,1.0,0.0805
constant_auc_variant_b,5000,42,XGBoost,0.2,0.0255,0.0201,0.008,1.0,0.0805
constant_auc_variant_b,5000,42,XGBoost,0.25,0.0255,0.0201,0.008,1.0,0.0805
constant_auc_variant_b,5000,42,XGBoost,0.3,0.0255,0.0201,0.008,1.0,0.0805
constant_auc_variant_b,5000,123,LogisticRegression,0.05,0.0797,0.0569,0.004,0.9982,0.0161
constant_auc_variant_b,5000,123,LogisticRegression,0.1,0.0797,0.0569,0.007,0.9982,0.0161
constant_auc_variant_b,5000,123,LogisticRegression,0.15,0.0797,0.0569,0.012,0.9982,0.0161
constant_auc_variant_b,5000,123,LogisticRegression,0.2,0.0797,0.0569,0.015,0.9982,0.0161
constant_auc_variant_b,5000,123,LogisticRegression,0.25,0.0797,0.0569,0.02,0.9982,0.0161
constant_auc_variant_b,5000,123,LogisticRegression,0.3,0.0797,0.0569,0.029,0.9982,0.0161
constant_auc_variant_b,5000,123,RandomForest,0.05,0.0824,0.0745,0.001,1.0,0.1461
constant_auc_variant_b,5000,123,RandomForest,0.1,0.0824,0.0745,0.001,1.0,0.1461
constant_auc_variant_b,5000,123,RandomForest,0.15,0.0824,0.0745,0.001,1.0,0.1461
constant_auc_variant_b,5000,123,RandomForest,0.2,0.0824,0.0745,0.001,1.0,0.1461
constant_auc_variant_b,5000,123,RandomForest,0.25,0.0824,0.0745,0.001,1.0,0.1461
constant_auc_variant_b,5000,123,RandomForest,0.3,0.0824,0.0745,0.002,1.0,0.1461
constant_auc_variant_b,5000,123,XGBoost,0.05,0.01,0.0083,0.0,1.0,0.0582
constant_auc_variant_b,5000,123,XGBoost,0.1,0.01,0.0083,0.0,1.0,0.0582
constant_auc_variant_b,5000,123,XGBoost,0.15,0.01,0.0083,0.0,1.0,0.0582
constant_auc_variant_b,5000,123,XGBoost,0.2,0.01,0.0083,0.0,1.0,0.0582
constant_auc_variant_b,5000,123,XGBoost,0.25,0.01,0.0083,0.0,1.0,0.0582
constant_auc_variant_b,5000,123,XGBoost,0.3,0.01,0.0083,0.0,1.0,0.0582
constant_auc_variant_b,5000,456,LogisticRegression,0.05,0.1076,0.0774,0.008,0.9973,0.0074
constant_auc_variant_b,5000,456,LogisticRegression,0.1,0.1076,0.0774,0.014,0.9973,0.0074
constant_auc_variant_b,5000,456,LogisticRegression,0.15,0.1076,0.0774,0.021,0.9973,0.0074
constant_auc_variant_b,5000,456,LogisticRegression,0.2,0.1076,0.0774,0.034,0.9973,0.0074
constant_auc_variant_b,5000,456,LogisticRegression,0.25,0.1076,0.0774,0.04,0.9973,0.0074
constant_auc_variant_b,5000,456,LogisticRegression,0.3,0.1076,0.0774,0.05,0.9973,0.0074
constant_auc_variant_b,5000,456,RandomForest,0.05,0.0214,0.0191,0.0,1.0,0.1605
constant_auc_variant_b,5000,456,RandomForest,0.1,0.0214,0.0191,0.0,1.0,0.1605
constant_auc_variant_b,5000,456,RandomForest,0.15,0.0214,0.0191,0.0,1.0,0.1605
constant_auc_variant_b,5000,456,RandomForest,0.2,0.0214,0.0191,0.0,1.0,0.1605
constant_auc_variant_b,5000,456,RandomForest,0.25,0.0214,0.0191,0.0,1.0,0.1605
constant_auc_variant_b,5000,456,RandomForest,0.3,0.0214,0.0191,0.0,1.0,0.1605
constant_auc_variant_b,5000,456,XGBoost,0.05,0.025,0.0197,0.0,1.0,0.0361
constant_auc_variant_b,5000,456,XGBoost,0.1,0.025,0.0197,0.0,1.0,0.0361
constant_auc_variant_b,5000,456,XGBoost,0.15,0.025,0.0197,0.0,1.0,0.0361
constant_auc_variant_b,5000,456,XGBoost,0.2,0.025,0.0197,0.0,1.0,0.0361
constant_auc_variant_b,5000,456,XGBoost,0.25,0.025,0.0197,0.009,1.0,0.0361
constant_auc_variant_b,5000,456,XGBoost,0.3,0.025,0.0197,0.009,1.0,0.0361
constant_auc_variant_b,5000,789,LogisticRegression,0.05,0.0913,0.0653,0.009,0.9983,0.0082
constant_auc_variant_b,5000,789,LogisticRegression,0.1,0.0913,0.0653,0.015,0.9983,0.0082
constant_auc_variant_b,5000,789,LogisticRegression,0.15,0.0913,0.0653,0.022,0.9983,0.0082
constant_auc_variant_b,5000,789,LogisticRegression,0.2,0.0913,0.0653,0.027,0.9983,0.0082
constant_auc_variant_b,5000,789,LogisticRegression,0.25,0.0913,0.0653,0.036,0.9983,0.0082
constant_auc_variant_b,5000,789,LogisticRegression,0.3,0.0913,0.0653,0.044,0.9983,0.0082
constant_auc_variant_b,5000,789,RandomForest,0.05,0.0072,0.0057,0.002,1.0,0.1543
constant_auc_variant_b,5000,789,RandomForest,0.1,0.0072,0.0057,0.002,1.0,0.1543
constant_auc_variant_b,5000,789,RandomForest,0.15,0.0072,0.0057,0.002,1.0,0.1543
constant_auc_variant_b,5000,789,RandomForest,0.2,0.0072,0.0057,0.002,1.0,0.1543
constant_auc_variant_b,5000,789,RandomForest,0.25,0.0072,0.0057,0.002,1.0,0.1543
constant_auc_variant_b,5000,789,RandomForest,0.3,0.0072,0.0057,0.002,1.0,0.1543
constant_auc_variant_b,5000,789,XGBoost,0.05,0.0333,0.0273,0.0,1.0,0.0298
constant_auc_variant_b,5000,789,XGBoost,0.1,0.0333,0.0273,0.0,1.0,0.0298
constant_auc_variant_b,5000,789,XGBoost,0.15,0.0333,0.0273,0.0,1.0,0.0298
constant_auc_variant_b,5000,789,XGBoost,0.2,0.0333,0.0273,0.009,1.0,0.0298
constant_auc_variant_b,5000,789,XGBoost,0.25,0.0333,0.0273,0.009,1.0,0.0298
constant_auc_variant_b,5000,789,XGBoost,0.3,0.0333,0.0273,0.009,1.0,0.0298
constant_auc_variant_b,5000,1024,LogisticRegression,0.05,0.1018,0.0728,0.008,0.9969,0.0065
constant_auc_variant_b,5000,1024,LogisticRegression,0.1,0.1018,0.0728,0.016,0.9969,0.0065
constant_auc_variant_b,5000,1024,LogisticRegression,0.15,0.1018,0.0728,0.019,0.9969,0.0065
constant_auc_variant_b,5000,1024,LogisticRegression,0.2,0.1018,0.0728,0.025,0.9969,0.0065
constant_auc_variant_b,5000,1024,LogisticRegression,0.25,0.1018,0.0728,0.031,0.9969,0.0065
constant_auc_variant_b,5000,1024,LogisticRegression,0.3,0.1018,0.0728,0.04,0.9969,0.0065
constant_auc_variant_b,5000,1024,RandomForest,0.05,0.0092,0.007,0.003,1.0,0.2929
constant_auc_variant_b,5000,1024,RandomForest,0.1,0.0092,0.007,0.003,1.0,0.2929
constant_auc_variant_b,5000,1024,RandomForest,0.15,0.0092,0.007,0.003,1.0,0.2929
constant_auc_variant_b,5000,1024,RandomForest,0.2,0.0092,0.007,0.003,1.0,0.2929
constant_auc_variant_b,5000,1024,RandomForest,0.25,0.0092,0.007,0.003,1.0,0.2929
constant_auc_variant_b,5000,1024,RandomForest,0.3,0.0092,0.007,0.003,1.0,0.2929
constant_auc_variant_b,5000,1024,XGBoost,0.05,0.0199,0.0159,0.0,1.0,0.06
constant_auc_variant_b,5000,1024,XGBoost,0.1,0.0199,0.0159,0.0,1.0,0.06
constant_auc_variant_b,5000,1024,XGBoost,0.15,0.0199,0.0159,0.0,1.0,0.06
constant_auc_variant_b,5000,1024,XGBoost,0.2,0.0199,0.0159,0.0,1.0,0.06
constant_auc_variant_b,5000,1024,XGBoost,0.25,0.0199,0.0159,0.0,1.0,0.06
constant_auc_variant_b,5000,1024,XGBoost,0.3,0.0199,0.0159,0.0,1.0,0.06
